Players
Randy
Ashley
Dad
Dottie
Tausha
Jarrod
Aaron
Elizabeth
Logan
Kelly
Becky
Ryan
Brandon
Bob
Norman
Dakota
Nobody
Jordan
Damien
Sandy
Gervice
Marlie
Aiden
Alexis
Mom
Dave
Seven Wonders Data
23,Dad,Ephesos,false,35,2011-12-17 00:00:00 UTC
23,Tausha,Halikarnassos,true,49,2011-12-17 00:00:00 UTC
23,Jarrod,Halikarnassos,false,46,2011-12-17 00:00:00 UTC
24,Randy,Unknown,false,41,2011-12-17 01:00:00 UTC
24,Ashley,Rhodos,false,35,2011-12-17 01:00:00 UTC
24,Dad,Byzantium,false,37,2011-12-17 01:00:00 UTC
24,Tausha,Olympia,true,52,2011-12-17 01:00:00 UTC
24,Jarrod,Olympia,false,48,2011-12-17 01:00:00 UTC
25,Randy,Unknown,false,44,2011-12-17 02:00:00 UTC
25,Ashley,Abu Simbel,false,40,2011-12-17 02:00:00 UTC
25,Dad,Manneken Pis,false,42,2011-12-17 02:00:00 UTC
25,Tausha,Stonehenge,true,57,2011-12-17 02:00:00 UTC
25,Jarrod,Stonehenge,false,52,2011-12-17 02:00:00 UTC
26,Randy,Unknown,false,48,2011-12-17 21:30:00 UTC
26,Ashley,The Great Wall,false,57,2011-12-17 21:30:00 UTC
26,Dad,Rhodos,true,58,2011-12-17 21:30:00 UTC
27,Randy,Unknown,false,41,2011-12-17 22:00:00 UTC
27,Ashley,Gizah,false,47,2011-12-17 22:00:00 UTC
27,Dad,Rhodos,true,52,2011-12-17 22:00:00 UTC
28,Randy,Unknown,true,47,2011-12-17 22:30:00 UTC
28,Ashley,Olympia,false,29,2011-12-17 22:30:00 UTC
28,Dad,Alexandria,false,44,2011-12-17 22:30:00 UTC
29,Randy,Unknown,false,46,2011-12-17 23:00:00 UTC
29,Ashley,Unknown,true,57,2011-12-17 23:00:00 UTC
29,Dad,Unknown,false,33,2011-12-17 23:00:00 UTC
30,Randy,Unknown,false,36,2011-12-17 23:30:00 UTC
30,Ashley,Unknown,false,43,2011-12-17 23:30:00 UTC
30,Dad,Unknown,true,44,2011-12-17 23:30:00 UTC
31,Randy,Unknown,true,52,2011-12-18 00:00:00 UTC
31,Ashley,Unknown,false,43,2011-12-18 00:00:00 UTC
31,Dad,Unknown,false,34,2011-12-18 00:00:00 UTC
32,Randy,Unknown,false,33,2011-12-18 00:30:00 UTC
32,Ashley,Unknown,true,53,2011-12-18 00:30:00 UTC
32,Dad,Unknown,false,52,2011-12-18 00:30:00 UTC
33,Randy,Unknown,false,47,2011-12-18 01:00:00 UTC
33,Ashley,Unknown,true,57,2011-12-18 01:00:00 UTC
33,Dad,Unknown,false,48,2011-12-18 01:00:00 UTC
34,Randy,Unknown,true,41,2011-12-26 23:00:00 UTC
34,Dad,Unknown,false,39,2011-12-26 23:00:00 UTC
35,Randy,Unknown,true,44,2011-12-27 00:00:00 UTC
35,Dad,Unknown,false,43,2011-12-27 00:00:00 UTC
36,Randy,Unknown,false,49,2011-12-27 01:00:00 UTC
36,Dad,Unknown,true,64,2011-12-27 01:00:00 UTC
37,Randy,Unknown,false,46,2011-12-27 03:00:00 UTC
37,Dad,Unknown,true,53,2011-12-27 03:00:00 UTC
38,Randy,Unknown,true,52,2011-12-27 02:30:00 UTC
38,Dad,Unknown,false,41,2011-12-27 02:30:00 UTC
39,Randy,Unknown,false,44,2011-12-30 21:00:00 UTC
39,Aaron,Unknown,false,47,2011-12-30 21:00:00 UTC
39,Elizabeth,Unknown,true,51,2011-12-30 21:00:00 UTC
40,Aaron,Unknown,true,67,2011-12-30 21:30:00 UTC
40,Logan,Unknown,false,26,2011-12-30 21:30:00 UTC
40,Kelly,Unknown,false,39,2011-12-30 21:30:00 UTC
41,Randy,Unknown,false,30,2011-12-30 22:00:00 UTC
41,Aaron,Unknown,true,53,2011-12-30 22:00:00 UTC
41,Elizabeth,Unknown,false,43,2011-12-30 22:00:00 UTC
42,Randy,Unknown,false,54,2011-12-30 22:30:00 UTC
42,Aaron,Unknown,true,60,2011-12-30 22:30:00 UTC
43,Randy,Unknown,false,46,2011-12-30 23:00:00 UTC
43,Aaron,Unknown,true,60,2011-12-30 23:00:00 UTC
44,Randy,Unknown,true,51,2011-12-30 23:30:00 UTC
44,Aaron,Unknown,false,40,2011-12-30 23:30:00 UTC
45,Randy,Unknown,true,50,2011-12-31 00:00:00 UTC
45,Aaron,Unknown,false,48,2011-12-31 00:00:00 UTC
45,Sandy,Unknown,false,47,2011-12-31 00:00:00 UTC
46,Randy,Unknown,false,45,2011-12-31 00:30:00 UTC
46,Aaron,Unknown,true,67,2011-12-31 00:30:00 UTC
46,Sandy,Unknown,false,54,2011-12-31 00:30:00 UTC
47,Randy,Unknown,true,51,2011-12-31 01:00:00 UTC
47,Aaron,Unknown,false,34,2011-12-31 01:00:00 UTC
47,Sandy,Unknown,false,47,2011-12-31 01:00:00 UTC
48,Randy,Unknown,true,44,2011-12-31 01:30:00 UTC
48,Aaron,Unknown,true,44,2011-12-31 01:30:00 UTC
48,Sandy,Unknown,true,44,2011-12-31 01:30:00 UTC
49,Randy,Unknown,false,44,2011-12-31 02:00:00 UTC
49,Aaron,Unknown,true,60,2011-12-31 02:00:00 UTC
50,Randy,Unknown,false,38,2011-12-31 02:30:00 UTC
50,Aaron,Unknown,true,50,2011-12-31 02:30:00 UTC
51,Randy,Unknown,false,42,2011-12-31 15:00:00 UTC
51,Aaron,Unknown,true,46,2011-12-31 15:00:00 UTC
51,Logan,Unknown,false,43,2011-12-31 15:00:00 UTC
51,Kelly,Unknown,false,31,2011-12-31 15:00:00 UTC
52,Randy,Unknown,false,36,2011-12-31 16:00:00 UTC
52,Aaron,Unknown,true,50,2011-12-31 16:00:00 UTC
52,Logan,Unknown,false,42,2011-12-31 16:00:00 UTC
52,Kelly,Unknown,false,43,2011-12-31 16:00:00 UTC
52,Randy,Unknown,false,37,2011-12-31 17:00:00 UTC
52,Aaron,Unknown,true,50,2011-12-31 17:00:00 UTC
52,Logan,Unknown,false,39,2011-12-31 17:00:00 UTC
52,Kelly,Unknown,false,37,2011-12-31 17:00:00 UTC
53,Randy,Unknown,true,43,2012-01-02 05:00:00 UTC
53,Jarrod,Abu Simbel,false,29,2012-01-02 05:00:00 UTC
54,Randy,Unknown,false,42,2012-01-18 17:00:00 UTC
54,Ashley,Unknown,false,51,2012-01-18 17:00:00 UTC
54,Dad,Unknown,false,39,2012-01-18 05:00:00 UTC
54,Dottie,The Great Wall,true,65,2012-01-18 05:00:00 UTC
55,Randy,Unknown,true,63,2012-01-18 17:00:00 UTC
55,Ashley,Unknown,false,54,2012-01-18 17:00:00 UTC
55,Dad,Unknown,false,43,2012-01-18 05:00:00 UTC
55,Dottie,Olympia,false,44,2012-01-18 05:00:00 UTC
56,Randy,Unknown,true,53,2012-01-21 21:30:00 UTC
56,Ashley,Unknown,false,54,2012-01-21 21:30:00 UTC
56,Dad,Unknown,false,48,2012-01-21 21:30:00 UTC
57,Randy,Unknown,true,45,2012-01-21 22:00:00 UTC
